Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
Πέτρος,Peter,N-NMS,G4074,1 Peter 1,1,17
ἀπόστολος,an apostle,N-NMS,G652,1 Peter 1,2,17
Ἰησοῦ,of Jesus,N-GMS,G2424,1 Peter 1,3,17
Χριστοῦ,Christ,N-GMS,G5547,1 Peter 1,4,17
Ἐκλεκτοῖς,To the elect,Adj-DMP,G1588,1 Peter 1,5,17
παρεπιδήμοις,sojourners,Adj-DMP,G3927,1 Peter 1,6,17
Διασπορᾶς,of the Dispersion,N-GFS,G1290,1 Peter 1,7,17
Πόντου,of Pontus,N-GMS,G4195,1 Peter 1,8,17
Γαλατίας,Galatia,N-GFS,G1053,1 Peter 1,9,17
Καππαδοκίας,Cappadocia,N-GFS,G2587,1 Peter 1,10,17
Ἀσίας,Asia,N-GFS,G773,1 Peter 1,11,17
καὶ,and,Conj,G2532,1 Peter 1,12,17
Βιθυνίας,Bithynia,N-GFS,G978,1 Peter 1,13,17
κατὰ,according to,Prep,G2596,1 Peter 1,14,17
πρόγνωσιν,the foreknowledge,N-AFS,G4268,1 Peter 1,15,17
Θεοῦ,of God,N-GMS,G2316,1 Peter 1,16,17
Πατρός,the Father,N-GMS,G3962,1 Peter 1,17,17
ἐν,by,Prep,G1722,1 Peter 1,18,17
ἁγιασμῷ,the sanctification,N-DMS,G38,1 Peter 1,19,17
Πνεύματος,of the Spirit,N-GNS,G4151,1 Peter 1,20,17
εἰς,unto,Prep,G1519,1 Peter 1,21,17
ὑπακοὴν,the obedience,N-AFS,G5218,1 Peter 1,22,17
ῥαντισμὸν,sprinkling,N-AMS,G4473,1 Peter 1,23,17
αἵματος,of the blood,N-GNS,G129,1 Peter 1,24,17
Χάρις,Grace,N-NFS,G5485,1 Peter 1,25,17
ὑμῖν,to you,PPro-D2P,G4771,1 Peter 1,26,17
εἰρήνη,peace,N-NFS,G1515,1 Peter 1,27,17
πληθυνθείη,may be multiplied,V-AOP-3S,G4129,1 Peter 1,28,17
Εὐλογητὸς,Blessed be,Adj-NMS,G2128,1 Peter 1,29,17
ὁ,the,Art-NMS,G3588,1 Peter 1,30,17
Θεὸς,God,N-NMS,G2316,1 Peter 1,31,17
Πατὴρ,Father,N-NMS,G3962,1 Peter 1,32,17
τοῦ,of the,Art-GMS,G3588,1 Peter 1,33,17
Κυρίου,Lord,N-GMS,G2962,1 Peter 1,34,17
ἡμῶν,of us,PPro-G1P,G1473,1 Peter 1,35,17
τὸ,the,Art-ANS,G3588,1 Peter 1,36,17
πολὺ,great,Adj-ANS,G4183,1 Peter 1,37,17
αὐτοῦ,of Him,PPro-GM3S,G846,1 Peter 1,38,17
ἔλεος,mercy,N-ANS,G1656,1 Peter 1,39,17
ἀναγεννήσας,having begotten again,V-APA-NMS,G313,1 Peter 1,40,17
ἡμᾶς,us,PPro-A1P,G1473,1 Peter 1,41,17
ἐλπίδα,a hope,N-AFS,G1680,1 Peter 1,42,17
ζῶσαν,living,V-PPA-AFS,G2198,1 Peter 1,43,17
δι,through,Prep,G1223,1 Peter 1,44,17
ἀναστάσεως,the resurrection,N-GFS,G386,1 Peter 1,45,17
ἐκ,out from,Prep,G1537,1 Peter 1,46,17
νεκρῶν,the dead,Adj-GMP,G3498,1 Peter 1,47,17
κληρονομίαν,an inheritance,N-AFS,G2817,1 Peter 1,48,17
ἄφθαρτον,imperishable,Adj-AFS,G862,1 Peter 1,49,17
ἀμίαντον,undefiled,Adj-AFS,G283,1 Peter 1,50,17
ἀμάραντον,unfading,Adj-AFS,G263,1 Peter 1,51,17
τετηρημένην,being reserved,V-RPM/P-AFS,G5083,1 Peter 1,52,17
οὐρανοῖς,the heavens,N-DMP,G3772,1 Peter 1,53,17
ὑμᾶς,you,PPro-A2P,G4771,1 Peter 1,54,17
τοὺς,who,Art-AMP,G3588,1 Peter 1,55,17
δυνάμει,the power,N-DFS,G1411,1 Peter 1,56,17
φρουρουμένους,are being guarded,V-PPM/P-AMP,G5432,1 Peter 1,57,17
διὰ,through,Prep,G1223,1 Peter 1,58,17
πίστεως,faith,N-GFS,G4102,1 Peter 1,59,17
σωτηρίαν,the salvation,N-AFS,G4991,1 Peter 1,60,17
ἑτοίμην,ready,Adj-AFS,G2092,1 Peter 1,61,17
ἀποκαλυφθῆναι,to be revealed,V-ANP,G601,1 Peter 1,62,17
καιρῷ,the time,N-DMS,G2540,1 Peter 1,63,17
ἐσχάτῳ,last,Adj-DMS,G2078,1 Peter 1,64,17
ᾧ,which,RelPro-DMS,G3739,1 Peter 1,65,17
ἀγαλλιᾶσθε,you greatly rejoice,V-PIM/P-2P,G21,1 Peter 1,66,17
ὀλίγον,for a little while,Adj-ANS,G3641,1 Peter 1,67,17
ἄρτι,at present,Adv,G737,1 Peter 1,68,17
εἰ,if,Conj,G1487,1 Peter 1,69,17
δέον,being necessary,V-PPA-NNS,G1163,1 Peter 1,70,17
ἐστὶν,it is,V-PIA-3S,G1510,1 Peter 1,71,17
λυπηθέντες,having been put to grief,V-APP-NMP,G3076,1 Peter 1,72,17
ποικίλοις,various,Adj-DMP,G4164,1 Peter 1,73,17
πειρασμοῖς,trials,N-DMP,G3986,1 Peter 1,74,17
ἵνα,so that,Conj,G2443,1 Peter 1,75,17
