hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
הַדְּבָרִ֗ים,H1697,"had·də·ḇā·rîm,",the words,Art | N‑mp,H1697,Dueteronomy,1,1,21
אֲשֶׁ֨ר,H834,’ă·šer,which,Pro‑r,H834,Dueteronomy,1,2,21
דִּבֶּ֤ר,H1696,dib·ber,spoke,V‑Piel‑Perf‑3ms,H1696,Dueteronomy,1,3,21
מֹשֶׁה֙,H4872,mō·šeh,Moses,N‑proper‑ms,H4872,Dueteronomy,1,4,21
אֶל־,H413,’el-,to,Prep,H413,Dueteronomy,1,5,21
כָּל־,H3605,kāl-,all,N‑msc,H3605,Dueteronomy,1,6,21
יִשְׂרָאֵ֔ל,H3478,"yiś·rā·’êl,",Israel,N‑proper‑ms,H3478,Dueteronomy,1,7,21
בְּעֵ֖בֶר,H5676,bə·‘ê·ḇer,on this side,Prep‑b | N‑msc,H5676,Dueteronomy,1,8,21
הַיַּרְדֵּ֑ן,H3383,hay·yar·dên;,of the Jordan,Art | N‑proper‑fs,H3383,Dueteronomy,1,9,21
בַּמִּדְבָּ֡ר,H4057,bam·miḏ·bār,in the wilderness,"Prep‑b, Art | N‑ms",H4057,Dueteronomy,1,10,21
בָּֽעֲרָבָה֩,H6160,bā·‘ă·rā·ḇāh,in plain,"Prep‑b, Art | N‑fs",H6160,Dueteronomy,1,11,21
מ֨וֹל,H4136,mō·wl,opposite,Prep,H4136,Dueteronomy,1,12,21
ס֜וּף,H5489,sūp̄,Suph,N‑proper‑fs,H5489,Dueteronomy,1,13,21
בֵּֽין־,H996,bên-,between,Prep,H996,Dueteronomy,1,14,21
פָּארָ֧ן,H6290,pā·rān,Paran,N‑proper‑fs,H6290,Dueteronomy,1,15,21
וּבֵֽין־,H996,ū·ḇên-,and,Conj‑w | Prep,H996,Dueteronomy,1,16,21
תֹּ֛פֶל,H8603,tō·p̄el,Tophel,N‑proper‑fs,H8603,Dueteronomy,1,17,21
וְלָבָ֥ן,H3837,wə·lā·ḇān,and Laban,Conj‑w | N‑proper‑fs,H3837,Dueteronomy,1,18,21
וַחֲצֵרֹ֖ת,H2698,wa·ḥă·ṣê·rōṯ,and Hazeroth,Conj‑w | N‑proper‑fs,H2698,Dueteronomy,1,19,21
זָהָֽב׃,H1774,zā·hāḇ.,Dizahab,Conj‑w | N‑proper‑fs,H1774,Dueteronomy,1,20,21
עָשָׂ֥ר,H6240,‘ā·śār,[it is] [and] ten,Number‑ms,H6240,Dueteronomy,1,21,21
יוֹם֙,H3117,yō·wm,days' [journey],N‑ms,H3117,Dueteronomy,1,22,21
מֵֽחֹרֵ֔ב,H2722,"mê·ḥō·rêḇ,",from Horeb,Prep‑m | N‑proper‑fs,H2722,Dueteronomy,1,23,21
דֶּ֖רֶךְ,H1870,de·reḵ,by way,N‑csc,H1870,Dueteronomy,1,24,21
הַר־,H2022,har-,of Mount,N‑msc,H2022,Dueteronomy,1,25,21
שֵׂעִ֑יר,H8165,śê·‘îr;,Seir,N‑proper‑fs,H8165,Dueteronomy,1,26,21
עַ֖ד,H5704,‘aḏ,to,Prep,H5704,Dueteronomy,1,27,21
בַּרְנֵֽעַ׃,H6947,bar·nê·a‘.,Kadesh Barnea,N‑proper‑fs,H6947,Dueteronomy,1,28,21
בְּאַרְבָּעִ֣ים,H705,bə·’ar·bā·‘îm,in forty,Prep‑b | Number‑cp,H705,Dueteronomy,1,29,21
שָׁנָ֔ה,H8141,"šā·nāh,",the year,N‑fs,H8141,Dueteronomy,1,30,21
בְּעַשְׁתֵּֽי־,H6249,bə·‘aš·tê-,in one,Prep‑b | Number‑csc,H6249,Dueteronomy,1,31,21
עָשָׂ֥ר,H6240,‘ā·śār,[and] ten,Number‑ms,H6240,Dueteronomy,1,32,21
חֹ֖דֶשׁ,H2320,ḥō·ḏeš,the month,N‑ms,H2320,Dueteronomy,1,33,21
בְּאֶחָ֣ד,H259,bə·’e·ḥāḏ,on the first [day],Prep‑b | Number‑ms,H259,Dueteronomy,1,34,21
לַחֹ֑דֶשׁ,H2320,la·ḥō·ḏeš;,of the month,"Prep‑l, Art | N‑ms",H2320,Dueteronomy,1,35,21
דִּבֶּ֤ר,H1696,dib·ber,[that] spoke,V‑Piel‑Perf‑3ms,H1696,Dueteronomy,1,36,21
מֹשֶׁה֙,H4872,mō·šeh,Moses,N‑proper‑ms,H4872,Dueteronomy,1,37,21
אֶל־,H413,’el-,to,Prep,H413,Dueteronomy,1,38,21
בְּנֵ֣י,H1121,bə·nê,the sons,N‑mpc,H1121,Dueteronomy,1,39,21
יִשְׂרָאֵ֔ל,H3478,"yiś·rā·’êl,",of Israel,N‑proper‑ms,H3478,Dueteronomy,1,40,21
כְּ֠כֹל,H3605,kə·ḵōl,according to all,Prep | N‑ms,H3605,Dueteronomy,1,41,21
אֲשֶׁ֨ר,H834,’ă·šer,that,Pro‑r,H834,Dueteronomy,1,42,21
צִוָּ֧ה,H6680,ṣiw·wāh,had given as commandments,V‑Piel‑Perf‑3ms,H6680,Dueteronomy,1,43,21
יְהוָ֛ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,1,44,21
אֹת֖וֹ,H853,’ō·ṯōw,him,DirObjM | 3ms,H853,Dueteronomy,1,45,21
אֲלֵהֶֽם׃,H413,’ă·lê·hem.,to them,Prep | 3mp,H413,Dueteronomy,1,46,21
הַכֹּת֗וֹ,H5221,"hak·kō·ṯōw,",he had killed,V‑Hifil‑Inf | 3ms,H5221,Dueteronomy,1,47,21
אֵ֚ת,H853,’êṯ,-,DirObjM,H853,Dueteronomy,1,48,21
סִיחֹן֙,H5511,sî·ḥōn,Sihon,N‑proper‑ms,H5511,Dueteronomy,1,49,21
מֶ֣לֶךְ,H4428,me·leḵ,king,N‑msc,H4428,Dueteronomy,1,50,21
הָֽאֱמֹרִ֔י,H567,"hā·’ĕ·mō·rî,",of the Amorites,Art | N‑proper‑ms,H567,Dueteronomy,1,51,21
אֲשֶׁ֥ר,H834,’ă·šer,who,Pro‑r,H834,Dueteronomy,1,52,21
יוֹשֵׁ֖ב,H3427,yō·wō·šêḇ,dwelt,V‑Qal‑Prtcpl‑ms,H3427,Dueteronomy,1,53,21
בְּחֶשְׁבּ֑וֹן,H2809,bə·ḥeš·bō·wn;,in Heshbon,Prep‑b | N‑proper‑fs,H2809,Dueteronomy,1,54,21
וְאֵ֗ת,H853,"wə·’êṯ,",and,Conj‑w | DirObjM,H853,Dueteronomy,1,55,21
ע֚וֹג,H5747,‘ō·wḡ,Og,N‑proper‑ms,H5747,Dueteronomy,1,56,21
מֶ֣לֶךְ,H4428,me·leḵ,king,N‑msc,H4428,Dueteronomy,1,57,21
הַבָּשָׁ֔ן,H1316,"hab·bā·šān,",of Bashan,Art | N‑proper‑fs,H1316,Dueteronomy,1,58,21
אֲשֶׁר־,H834,’ă·šer-,who,Pro‑r,H834,Dueteronomy,1,59,21
יוֹשֵׁ֥ב,H3427,yō·wō·šêḇ,dwelt,V‑Qal‑Prtcpl‑ms,H3427,Dueteronomy,1,60,21
בְּעַשְׁתָּרֹ֖ת,H6252,bə·‘aš·tā·rōṯ,at Ashtaroth,Prep‑b | N‑proper‑fs,H6252,Dueteronomy,1,61,21
בְּאֶדְרֶֽעִי׃,H154,bə·’eḏ·re·‘î.,in Edrei,Prep‑b | N‑proper‑fs,H154,Dueteronomy,1,62,21
הַיַּרְדֵּ֖ן,H3383,hay·yar·dên,of the Jordan,Art | N‑proper‑fs,H3383,Dueteronomy,1,63,21
בְּאֶ֣רֶץ,H776,bə·’e·reṣ,in the land,Prep‑b | N‑fsc,H776,Dueteronomy,1,64,21
מוֹאָ֑ב,H4124,mō·w·’āḇ;,of Moab,N‑proper‑fs,H4124,Dueteronomy,1,65,21
הוֹאִ֣יל,H2974,hō·w·’îl,began,V‑Hifil‑Perf‑3ms,H2974,Dueteronomy,1,66,21
מֹשֶׁ֔ה,H4872,"mō·šeh,",Moses,N‑proper‑ms,H4872,Dueteronomy,1,67,21
בֵּאֵ֛ר,H874,bê·’êr,to explain,V‑Piel‑Perf‑3ms,H874,Dueteronomy,1,68,21
אֶת־,H853,’eṯ-,-,DirObjM,H853,Dueteronomy,1,69,21
הַתּוֹרָ֥ה,H8451,hat·tō·w·rāh,law,Art | N‑fs,H8451,Dueteronomy,1,70,21
הַזֹּ֖את,H2063,haz·zōṯ,this,Art | Pro‑fs,H2063,Dueteronomy,1,71,21
לֵאמֹֽר׃,H559,lê·mōr.,saying,Prep‑l | V‑Qal‑Inf,H559,Dueteronomy,1,72,21
אֱלֹהֵ֛ינוּ,H430,’ĕ·lō·hê·nū,our God,N‑mpc | 1cp,H430,Dueteronomy,1,73,21
דִּבֶּ֥ר,H1696,dib·ber,spoke,V‑Piel‑Perf‑3ms,H1696,Dueteronomy,1,74,21
אֵלֵ֖ינוּ,H413,’ê·lê·nū,to us,Prep | 1cp,H413,Dueteronomy,1,75,21
בְּחֹרֵ֣ב,H2722,bə·ḥō·rêḇ,in Horeb,Prep‑b | N‑proper‑fs,H2722,Dueteronomy,1,76,21
לֵאמֹ֑ר,H559,lê·mōr;,saying,Prep‑l | V‑Qal‑Inf,H559,Dueteronomy,1,77,21
רַב־,H7227,raḇ-,long enough,Adv,H7227,Dueteronomy,1,78,21
שֶׁ֖בֶת,H3427,še·ḇeṯ,have dwelt,V‑Qal‑Inf,H3427,Dueteronomy,1,79,21
בָּהָ֥ר,H2022,bā·hār,at mountain,"Prep‑b, Art | N‑ms",H2022,Dueteronomy,1,80,21
הַזֶּֽה׃,H2088,haz·zeh.,this,Art | Pro‑ms,H2088,Dueteronomy,1,81,21
וּסְע֣וּ,H5265,ū·sə·‘ū,and take your journey,Conj‑w | V‑Qal‑Imp‑mp,H5265,Dueteronomy,1,82,21
וּבֹ֨אוּ,H935,ū·ḇō·’ū,and go,Conj‑w | V‑Qal‑Imp‑mp,H935,Dueteronomy,1,83,21
הַ֥ר,H2022,har,to the mountains,N‑msc,H2022,Dueteronomy,1,84,21
הָֽאֱמֹרִי֮,H567,hā·’ĕ·mō·rî,of the Amorites,Art | N‑proper‑ms,H567,Dueteronomy,1,85,21
וְאֶל־,H413,wə·’el-,and to,Conj‑w | Prep,H413,Dueteronomy,1,86,21
כָּל־,H3605,kāl-,all,N‑msc,H3605,Dueteronomy,1,87,21
שְׁכֵנָיו֒,H7934,šə·ḵê·nāw,the neighboring [places],N‑mpc | 3ms,H7934,Dueteronomy,1,88,21
בָּעֲרָבָ֥ה,H6160,bā·‘ă·rā·ḇāh,in the plain,"Prep‑b, Art | N‑fs",H6160,Dueteronomy,1,89,21
בָהָ֛ר,H2022,ḇā·hār,in the mountains,"Prep‑b, Art | N‑ms",H2022,Dueteronomy,1,90,21
וּבַשְּׁפֵלָ֥ה,H8219,ū·ḇaš·šə·p̄ê·lāh,and in the lowland,"Conj‑w, Prep‑b, Art | N‑fs",H8219,Dueteronomy,1,91,21
וּבַנֶּ֖גֶב,H5045,ū·ḇan·ne·ḡeḇ,and in the Negev,"Conj‑w, Prep‑b, Art | N‑proper‑fs",H5045,Dueteronomy,1,92,21
וּבְח֣וֹף,H2348,ū·ḇə·ḥō·wp̄,and on,"Conj‑w, Prep‑b | N‑msc",H2348,Dueteronomy,1,93,21
הַיָּ֑ם,H3220,hay·yām;,the seacoast to,Art | N‑ms,H3220,Dueteronomy,1,94,21
אֶ֤רֶץ,H776,’e·reṣ,the land,N‑fsc,H776,Dueteronomy,1,95,21
הַֽכְּנַעֲנִי֙,H3669,hak·kə·na·‘ă·nî,of the Canaanite,Art | N‑proper‑ms,H3669,Dueteronomy,1,96,21
וְהַלְּבָנ֔וֹן,H3844,"wə·hal·lə·ḇā·nō·wn,",and to Lebanon,"Conj‑w, Art | N‑proper‑fs",H3844,Dueteronomy,1,97,21
עַד־,H5704,‘aḏ-,as far as,Prep,H5704,Dueteronomy,1,98,21
הַנָּהָ֥ר,H5104,han·nā·hār,the river,Art | N‑ms,H5104,Dueteronomy,1,99,21
הַגָּדֹ֖ל,H1419,hag·gā·ḏōl,great,Art | Adj‑ms,H1419,Dueteronomy,1,100,21
נְהַר־,H5104,nə·har-,the River,N‑msc,H5104,Dueteronomy,1,101,21
פְּרָֽת׃,H6578,pə·rāṯ.,Euphrates,N‑proper‑fs,H6578,Dueteronomy,1,102,21
נָתַ֥תִּי,H5414,nā·ṯat·tî,I have set,V‑Qal‑Perf‑1cs,H5414,Dueteronomy,1,103,21
לִפְנֵיכֶ֖ם,H6440,lip̄·nê·ḵem,before you,Prep‑l | N‑mpc | 2mp,H6440,Dueteronomy,1,104,21
אֶת־,H853,’eṯ-,-,DirObjM,H853,Dueteronomy,1,105,21
הָאָ֑רֶץ,H776,hā·’ā·reṣ;,the land,Art | N‑fs,H776,Dueteronomy,1,106,21
בֹּ֚אוּ,H935,bō·’ū,go in,V‑Qal‑Imp‑mp,H935,Dueteronomy,1,107,21
וּרְשׁ֣וּ,H3423,ū·rə·šū,and possess,Conj‑w | V‑Qal‑Imp‑mp,H3423,Dueteronomy,1,108,21
אֶת־,H853,’eṯ-,-,DirObjM,H853,Dueteronomy,1,109,21
הָאָ֔רֶץ,H776,"hā·’ā·reṣ,",the land,Art | N‑fs,H776,Dueteronomy,1,110,21
אֲשֶׁ֣ר,H834,’ă·šer,which,Pro‑r,H834,Dueteronomy,1,111,21
נִשְׁבַּ֣ע,H7650,niš·ba‘,swore,V‑Nifal‑Perf‑3ms,H7650,Dueteronomy,1,112,21
יְ֠הוָה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,1,113,21
לַאֲבֹ֨תֵיכֶ֜ם,H1,la·’ă·ḇō·ṯê·ḵem,to your fathers,Prep‑l | N‑mpc | 2mp,H1,Dueteronomy,1,114,21
לְאַבְרָהָ֨ם,H85,lə·’aḇ·rā·hām,Abraham,Prep‑l | N‑proper‑ms,H85,Dueteronomy,1,115,21
לְיִצְחָ֤ק,H3327,lə·yiṣ·ḥāq,Isaac,Prep‑l | N‑proper‑ms,H3327,Dueteronomy,1,116,21
וּֽלְיַעֲקֹב֙,H3290,ū·lə·ya·‘ă·qōḇ,and Jacob,"Conj‑w, Prep‑l | N‑proper‑ms",H3290,Dueteronomy,1,117,21
לָתֵ֣ת,H5414,lā·ṯêṯ,to give,Prep‑l | V‑Qal‑Inf,H5414,Dueteronomy,1,118,21
וּלְזַרְעָ֖ם,H2233,ū·lə·zar·‘ām,and to their descendants,"Conj‑w, Prep‑l | N‑msc | 3mp",H2233,Dueteronomy,1,119,21
אַחֲרֵיהֶֽם׃,H310,’a·ḥă·rê·hem.,after them,Prep | 3mp,H310,Dueteronomy,1,120,21
אֲלֵכֶ֔ם,H413,"’ă·lê·ḵem,",to you,Prep | 2mp,H413,Dueteronomy,1,121,21
בָּעֵ֥ת,H6256,bā·‘êṯ,at time,"Prep‑b, Art | N‑cs",H6256,Dueteronomy,1,122,21
הַהִ֖וא,H1931,ha·hi·w,that,Art | Pro‑3fs,H1931,Dueteronomy,1,123,21
לֵאמֹ֑ר,H559,lê·mōr;,saying,Prep‑l | V‑Qal‑Inf,H559,Dueteronomy,1,124,21
לֹא־,H3808,lō-,not,Adv‑NegPrt,H3808,Dueteronomy,1,125,21
אוּכַ֥ל,H3201,’ū·ḵal,I am able,V‑Qal‑Imperf‑1cs,H3201,Dueteronomy,1,126,21
לְבַדִּ֖י,H905,lə·ḇad·dî,alone,Prep‑l | N‑msc | 1cs,H905,Dueteronomy,1,127,21
שְׂאֵ֥ת,H5375,śə·’êṯ,to bear,V‑Qal‑Inf,H5375,Dueteronomy,1,128,21
אֶתְכֶֽם׃,H853,’eṯ·ḵem.,you,DirObjM | 2mp,H853,Dueteronomy,1,129,21
אֱלֹהֵיכֶ֖ם,H430,’ĕ·lō·hê·ḵem,your God,N‑mpc | 2mp,H430,Dueteronomy,1,130,21
הִרְבָּ֣ה,H7235,hir·bāh,has multiplied,V‑Hifil‑Perf‑3ms,H7235,Dueteronomy,1,131,21
אֶתְכֶ֑ם,H853,’eṯ·ḵem;,you,DirObjM | 2mp,H853,Dueteronomy,1,132,21
וְהִנְּכֶ֣ם,H2009,wə·hin·nə·ḵem,and here you [are],Conj‑w | Interjection | 2mp,H2009,Dueteronomy,1,133,21
הַיּ֔וֹם,H3117,"hay·yō·wm,",today,Art | N‑ms,H3117,Dueteronomy,1,134,21
כְּכוֹכְבֵ֥י,H3556,kə·ḵō·wḵ·ḇê,as the stars,Prep‑k | N‑mpc,H3556,Dueteronomy,1,135,21
הַשָּׁמַ֖יִם,H8064,haš·šā·ma·yim,of heaven,Art | N‑mp,H8064,Dueteronomy,1,136,21
לָרֹֽב׃,H7230,lā·rōḇ.,in multitude,Prep‑l | N‑ms,H7230,Dueteronomy,1,137,21
אֱלֹהֵ֣י,H430,’ĕ·lō·hê,God,N‑mpc,H430,Dueteronomy,1,138,21
אֲבֽוֹתֵכֶ֗ם,H1,"’ă·ḇō·w·ṯê·ḵem,",of your fathers,N‑mpc | 2mp,H1,Dueteronomy,1,139,21
יֹסֵ֧ף,H3254,yō·sêp̄,May make more numerous,V‑Hifil‑Imperf.Jus‑3ms,H3254,Dueteronomy,1,140,21
עֲלֵיכֶ֛ם,H5921,‘ă·lê·ḵem,you,Prep | 2mp,H5921,Dueteronomy,1,141,21
אֶ֣לֶף,H505,’e·lep̄,thousand,Number‑msc,H505,Dueteronomy,1,142,21
פְּעָמִ֑ים,H6471,pə·‘ā·mîm;,a times,N‑fp,H6471,Dueteronomy,1,143,21
וִיבָרֵ֣ךְ,H1288,wî·ḇā·rêḵ,and bless,Conj‑w | V‑Piel‑ConjImperf‑3ms,H1288,Dueteronomy,1,144,21
אֶתְכֶ֔ם,H853,"’eṯ·ḵem,",you,DirObjM | 2mp,H853,Dueteronomy,1,145,21
כַּאֲשֶׁ֖ר,H834,ka·’ă·šer,as,Prep‑k | Pro‑r,H834,Dueteronomy,1,146,21
דִּבֶּ֥ר,H1696,dib·ber,He has promised,V‑Piel‑Perf‑3ms,H1696,Dueteronomy,1,147,21
אֶשָּׂ֖א,H5375,’eś·śā,can I bear,V‑Qal‑Imperf‑1cs,H5375,Dueteronomy,1,148,21
לְבַדִּ֑י,H905,lə·ḇad·dî;,alone,Prep‑l | N‑msc | 1cs,H905,Dueteronomy,1,149,21
טָרְחֲכֶ֥ם,H2960,ṭā·rə·ḥă·ḵem,your problems,N‑msc | 2mp,H2960,Dueteronomy,1,150,21
וּמַֽשַּׂאֲכֶ֖ם,H4853,ū·maś·śa·’ă·ḵem,and your burdens,Conj‑w | N‑msc | 2mp,H4853,Dueteronomy,1,151,21
וְרִֽיבְכֶֽם׃,H7379,wə·rî·ḇə·ḵem.,and your complaints,Conj‑w | N‑msc | 2mp,H7379,Dueteronomy,1,152,21
אֲנָשִׁ֨ים,H582,’ă·nā·šîm,men,N‑mp,H582,Dueteronomy,1,153,21
חֲכָמִ֧ים,H2450,ḥă·ḵā·mîm,wise,Adj‑mp,H2450,Dueteronomy,1,154,21
וּנְבֹנִ֛ים,H995,ū·nə·ḇō·nîm,and understanding,Conj‑w | V‑Nifal‑Prtcpl‑mp,H995,Dueteronomy,1,155,21
וִידֻעִ֖ים,H3045,wî·ḏu·‘îm,and knowledgeable,Conj‑w | V‑Qal‑QalPassPrtcpl‑mp,H3045,Dueteronomy,1,156,21
לְשִׁבְטֵיכֶ֑ם,H7626,lə·šiḇ·ṭê·ḵem;,from among your tribes,Prep‑l | N‑mpc | 2mp,H7626,Dueteronomy,1,157,21
וַאֲשִׂימֵ֖ם,H7760,wa·’ă·śî·mêm,and I will make them,Conj‑w | V‑Qal‑ConjImperf.h‑1cs | 3mp,H7760,Dueteronomy,1,158,21
בְּרָאשֵׁיכֶֽם׃,H7218,bə·rā·šê·ḵem.,heads over you,Prep‑b | N‑mpc | 2mp,H7218,Dueteronomy,1,159,21
אֹתִ֑י,H853,’ō·ṯî;,me,DirObjM | 1cs,H853,Dueteronomy,1,160,21
וַתֹּ֣אמְר֔וּ,H559,"wat·tō·mə·rū,",and said,Conj‑w | V‑Qal‑ConsecImperf‑2mp,H559,Dueteronomy,1,161,21
טֽוֹב־,H2896,ṭō·wḇ-,[is] good,Adj‑ms,H2896,Dueteronomy,1,162,21
הַדָּבָ֥ר,H1697,had·dā·ḇār,the thing,Art | N‑ms,H1697,Dueteronomy,1,163,21
אֲשֶׁר־,H834,’ă·šer-,which,Pro‑r,H834,Dueteronomy,1,164,21
דִּבַּ֖רְתָּ,H1696,dib·bar·tā,you have told [us],V‑Piel‑Perf‑2ms,H1696,Dueteronomy,1,165,21
לַעֲשֽׂוֹת׃,H6213,la·‘ă·śō·wṯ.,to do,Prep‑l | V‑Qal‑Inf,H6213,Dueteronomy,1,166,21
אֶת־,H853,’eṯ-,-,DirObjM,H853,Dueteronomy,1,167,21
רָאשֵׁ֣י,H7218,rā·šê,the heads,N‑mpc,H7218,Dueteronomy,1,168,21
שִׁבְטֵיכֶ֗ם,H7626,"šiḇ·ṭê·ḵem,",of your tribes,N‑mpc | 2mp,H7626,Dueteronomy,1,169,21
אֲנָשִׁ֤ים,H376,’ă·nā·šîm,men,N‑mp,H376,Dueteronomy,1,170,21
חֲכָמִים֙,H2450,ḥă·ḵā·mîm,wise,Adj‑mp,H2450,Dueteronomy,1,171,21
וִֽידֻעִ֔ים,H3045,"wî·ḏu·‘îm,",and knowledgeable,Conj‑w | V‑Qal‑QalPassPrtcpl‑mp,H3045,Dueteronomy,1,172,21
וָאֶתֵּ֥ן,H5414,wā·’et·tên,and made,Conj‑w | V‑Qal‑ConsecImperf‑1cs,H5414,Dueteronomy,1,173,21
אֹתָ֛ם,H853,’ō·ṯām,them,DirObjM | 3mp,H853,Dueteronomy,1,174,21
רָאשִׁ֖ים,H7218,rā·šîm,heads,N‑mp,H7218,Dueteronomy,1,175,21
עֲלֵיכֶ֑ם,H5921,‘ă·lê·ḵem;,over you,Prep | 2mp,H5921,Dueteronomy,1,176,21
שָׂרֵ֨י,H8269,śā·rê,leaders,N‑mpc,H8269,Dueteronomy,1,177,21
אֲלָפִ֜ים,H505,’ă·lā·p̄îm,of thousands,Number‑mp,H505,Dueteronomy,1,178,21
וְשָׂרֵ֣י,H8269,wə·śā·rê,and leaders,Conj‑w | N‑mpc,H8269,Dueteronomy,1,179,21
מֵא֗וֹת,H3967,"mê·’ō·wṯ,",of hundreds,Number‑fp,H3967,Dueteronomy,1,180,21
וְשָׂרֵ֤י,H8269,wə·śā·rê,and leaders,Conj‑w | N‑mpc,H8269,Dueteronomy,1,181,21
חֲמִשִּׁים֙,H2572,ḥă·miš·šîm,of fifty,Number‑cp,H2572,Dueteronomy,1,182,21
וְשָׂרֵ֣י,H8269,wə·śā·rê,and leaders,Conj‑w | N‑mpc,H8269,Dueteronomy,1,183,21
עֲשָׂרֹ֔ת,H6235,"‘ă·śā·rōṯ,",of ten,Number‑mp,H6235,Dueteronomy,1,184,21
וְשֹׁטְרִ֖ים,H7860,wə·šō·ṭə·rîm,and officers,Conj‑w | N‑mp,H7860,Dueteronomy,1,185,21
לְשִׁבְטֵיכֶֽם׃,H7626,lə·šiḇ·ṭê·ḵem.,for your tribes,Prep‑l | N‑mpc | 2mp,H7626,Dueteronomy,1,186,21
אֶת־,H853,’eṯ-,-,DirObjM,H853,Dueteronomy,1,187,21
שֹׁ֣פְטֵיכֶ֔ם,H8199,"šō·p̄ə·ṭê·ḵem,",your judges,V‑Qal‑Prtcpl‑mpc | 2mp,H8199,Dueteronomy,1,188,21
בָּעֵ֥ת,H6256,bā·‘êṯ,at time,"Prep‑b, Art | N‑cs",H6256,Dueteronomy,1,189,21
הַהִ֖וא,H1931,ha·hi·w,that,Art | Pro‑3fs,H1931,Dueteronomy,1,190,21
לֵאמֹ֑ר,H559,lê·mōr;,saying,Prep‑l | V‑Qal‑Inf,H559,Dueteronomy,1,191,21
שָׁמֹ֤עַ,H8085,šā·mō·a‘,Hear [the cases],V‑Qal‑InfAbs,H8085,Dueteronomy,1,192,21
בֵּין־,H996,bên-,between,Prep,H996,Dueteronomy,1,193,21
אֲחֵיכֶם֙,H251,’ă·ḥê·ḵem,your brothers,N‑mpc | 2mp,H251,Dueteronomy,1,194,21
וּשְׁפַטְתֶּ֣ם,H8199,ū·šə·p̄aṭ·tem,and judge,Conj‑w | V‑Qal‑ConjPerf‑2mp,H8199,Dueteronomy,1,195,21
צֶ֔דֶק,H6664,"ṣe·ḏeq,",righteously,N‑ms,H6664,Dueteronomy,1,196,21
בֵּֽין־,H996,bên-,between,Prep,H996,Dueteronomy,1,197,21
אִ֥ישׁ,H376,’îš,a man,N‑ms,H376,Dueteronomy,1,198,21
וּבֵין־,H996,ū·ḇên-,and,Conj‑w | Prep,H996,Dueteronomy,1,199,21
אָחִ֖יו,H251,’ā·ḥîw,his brother,N‑msc | 3ms,H251,Dueteronomy,1,200,21
וּבֵ֥ין,H996,ū·ḇên,or,Conj‑w | Prep,H996,Dueteronomy,1,201,21
גֵּרֽוֹ׃,H1616,gê·rōw.,the stranger who is with him,N‑msc | 3ms,H1616,Dueteronomy,1,202,21
תַכִּ֨ירוּ,H5234,ṯak·kî·rū,You shall respect,V‑Hifil‑Imperf‑2mp,H5234,Dueteronomy,1,203,21
פָנִ֜ים,H6440,p̄ā·nîm,persons,N‑mp,H6440,Dueteronomy,1,204,21
בַּמִּשְׁפָּ֗ט,H4941,"bam·miš·pāṭ,",in judgment,"Prep‑b, Art | N‑ms",H4941,Dueteronomy,1,205,21
כַּקָּטֹ֤ן,H6996,kaq·qā·ṭōn,the small,"Prep‑k, Art | Adj‑ms",H6996,Dueteronomy,1,206,21
כַּגָּדֹל֙,H1419,kag·gā·ḏōl,as well as the great,"Prep‑k, Art | Adj‑ms",H1419,Dueteronomy,1,207,21
תִּשְׁמָע֔וּן,H8085,"tiš·mā·‘ūn,",you shall hear,V‑Qal‑Imperf‑2mp | Pn,H8085,Dueteronomy,1,208,21
לֹ֤א,H3808,lō,not,Adv‑NegPrt,H3808,Dueteronomy,1,209,21
תָג֙וּרוּ֙,H1481,ṯā·ḡū·rū,you shall be afraid,V‑Qal‑Imperf‑2mp,H1481,Dueteronomy,1,210,21
מִפְּנֵי־,H6440,mip·pə·nê-,in presence,Prep‑m | N‑mpc,H6440,Dueteronomy,1,211,21
אִ֔ישׁ,H376,"’îš,",of any man,N‑ms,H376,Dueteronomy,1,212,21
כִּ֥י,H3588,kî,for,Conj,H3588,Dueteronomy,1,213,21
הַמִּשְׁפָּ֖ט,H4941,ham·miš·pāṭ,the judgment,Art | N‑ms,H4941,Dueteronomy,1,214,21
לֵאלֹהִ֣ים,H430,lê·lō·hîm,God's,Prep‑l | N‑mp,H430,Dueteronomy,1,215,21
ה֑וּא,H1931,hū;,Is,Pro‑3ms,H1931,Dueteronomy,1,216,21
וְהַדָּבָר֙,H1697,wə·had·dā·ḇār,and the case,"Conj‑w, Art | N‑ms",H1697,Dueteronomy,1,217,21
אֲשֶׁ֣ר,H834,’ă·šer,that,Pro‑r,H834,Dueteronomy,1,218,21
יִקְשֶׁ֣ה,H7185,yiq·šeh,is too hard,V‑Qal‑Imperf‑3ms,H7185,Dueteronomy,1,219,21
מִכֶּ֔ם,H4480,"mik·kem,",for you,Prep | 2mp,H4480,Dueteronomy,1,220,21
תַּקְרִב֥וּן,H7126,taq·ri·ḇūn,bring,V‑Hifil‑Imperf‑2mp | Pn,H7126,Dueteronomy,1,221,21
אֵלַ֖י,H413,’ê·lay,to me,Prep | 1cs,H413,Dueteronomy,1,222,21
